gene1,gene2,neighborhood,fusion,cooccurence,homology,coexpression,experimental,knowledge,textmining,combined_score,node1_stringid,node2_stringid,node1,node2
Ubb,Per1,0.0,0.0,0.0,0.0,0.0,0.299,0.0,0.0,0.299,string:10090.ENSMUSP00000114180,string:10090.ENSMUSP00000038256,Ubc,Rbm4b
Adprm,Myh8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299,0.299,string:10090.ENSMUSP00000112064,string:10090.ENSMUSP00000019625,Adprm,Myh8
Larp1,Ubb,0.0,0.0,0.0,0.0,0.0,0.298,0.0,0.0,0.298,string:10090.ENSMUSP00000136673,string:10090.ENSMUSP00000114180,Larp1,Ubc
Aldh3a1,Shmt1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.298,0.298,string:10090.ENSMUSP00000019246,string:10090.ENSMUSP00000018744,Aldh3a1,Shmt1
Ubb,Prpsap2,0.0,0.0,0.0,0.0,0.0,0.298,0.0,0.0,0.298,string:10090.ENSMUSP00000114180,string:10090.ENSMUSP00000004955,Ubc,Prpsap2
Ubb,Trim11,0.0,0.0,0.0,0.0,0.0,0.298,0.0,0.0,0.298,string:10090.ENSMUSP00000114180,string:10090.ENSMUSP00000090749,Ubc,Trim11
Rnf112,Top3a,0.0,0.0,0.0,0.0,0.0,0.064,0.0,0.278,0.295,string:10090.ENSMUSP00000056464,string:10090.ENSMUSP00000002891,Rnf112,Top3a
Aldh3a2,Top3a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287,0.287,string:10090.ENSMUSP00000073764,string:10090.ENSMUSP00000002891,Aldh3a2,Top3a
Alox8,Cops3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287,0.286,string:10090.ENSMUSP00000021262,string:10090.ENSMUSP00000019517,Alox8,Cops3
Epn2,Llgl1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287,0.286,string:10090.ENSMUSP00000136950,string:10090.ENSMUSP00000060749,Epn2,Llgl1
Zfp692,Mapk7,0.0,0.0,0.0,0.0,0.0,0.163,0.0,0.182,0.286,string:10090.ENSMUSP00000126674,string:10090.ENSMUSP00000078087,Zfp692,Mapk7
Kcnj12,Aldh3a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.286,string:10090.ENSMUSP00000086588,string:10090.ENSMUSP00000019246,Kcnj12,Aldh3a1
