gene1,gene2,neighborhood,fusion,cooccurence,homology,coexpression,experimental,knowledge,textmining,combined_score,node1_stringid,node2_stringid,node1,node2
Ttc7,Plekhh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165,0.165,string:10090.ENSMUSP00000040771,string:10090.ENSMUSP00000039628,Ttc7,Plekhh2
Abcg5,Slc3a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164,0.164,string:10090.ENSMUSP00000069495,string:10090.ENSMUSP00000024944,Abcg5,Slc3a1
Foxn2,Calm2,0.0,0.0,0.0,0.0,0.0,0.116,0.0,0.092,0.163,string:10090.ENSMUSP00000107857,string:10090.ENSMUSP00000048857,Foxn2,Calm2
Prepl,Lrpprc,0.0,0.0,0.0,0.0,0.163,0.0,0.0,0.0,0.163,string:10090.ENSMUSP00000130967,string:10090.ENSMUSP00000107927,Prepl,Lrpprc
Abcg8,Slc3a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161,0.161,string:10090.ENSMUSP00000035246,string:10090.ENSMUSP00000024944,Abcg8,Slc3a1
Mta3,Slc3a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162,0.161,string:10090.ENSMUSP00000068931,string:10090.ENSMUSP00000024944,Mta3,Slc3a1
Kcnk12,Fshr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161,0.161,string:10090.ENSMUSP00000053595,string:10090.ENSMUSP00000040477,Kcnk12,Fshr
Srbd1,Msh6,0.0,0.0,0.0,0.0,0.071,0.0,0.0,0.132,0.159,string:10090.ENSMUSP00000092810,string:10090.ENSMUSP00000005503,Srbd1,Msh6
Prkce,Thada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.159,string:10090.ENSMUSP00000094873,string:10090.ENSMUSP00000041701,Prkce,Thada
Lrpprc,Mcfd2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159,0.158,string:10090.ENSMUSP00000107927,string:10090.ENSMUSP00000024963,Lrpprc,Mcfd2
Thada,Dync2li1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159,0.158,string:10090.ENSMUSP00000041701,string:10090.ENSMUSP00000025101,Thada,Dync2li1
Prkce,Slc3a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158,0.158,string:10090.ENSMUSP00000094873,string:10090.ENSMUSP00000024944,Prkce,Slc3a1
Abcg5,Dync2li1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158,0.157,string:10090.ENSMUSP00000069495,string:10090.ENSMUSP00000025101,Abcg5,Dync2li1
Plekhh2,Cript,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158,0.157,string:10090.ENSMUSP00000039628,string:10090.ENSMUSP00000024959,Plekhh2,Cript
Pkdcc,Abcg5,0.0,0.0,0.0,0.0,0.0,0.067,0.0,0.134,0.157,string:10090.ENSMUSP00000129238,string:10090.ENSMUSP00000069495,Pkdcc,Abcg5
Pkdcc,Abcg8,0.0,0.0,0.0,0.0,0.0,0.067,0.0,0.134,0.157,string:10090.ENSMUSP00000129238,string:10090.ENSMUSP00000035246,Pkdcc,Abcg8
Thada,Lhcgr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.154,string:10090.ENSMUSP00000041701,string:10090.ENSMUSP00000024916,Thada,Lhcgr
Pkdcc,Calm2,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.086,0.152,string:10090.ENSMUSP00000129238,string:10090.ENSMUSP00000048857,Pkdcc,Calm2
Mta3,Calm2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153,0.152,string:10090.ENSMUSP00000068931,string:10090.ENSMUSP00000048857,Mta3,Calm2
Prepl,Fshr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,0.15,string:10090.ENSMUSP00000130967,string:10090.ENSMUSP00000040477,Prepl,Fshr
