gene1,gene2,neighborhood,fusion,cooccurence,homology,coexpression,experimental,knowledge,textmining,combined_score,node1_stringid,node2_stringid,node1,node2
Use1,Kxd1///Uba52,0.0,0.0,0.0,0.0,0.247,0.0,0.0,0.0,0.246,string:10090.ENSMUSP00000105680,string:10090.ENSMUSP00000091165,Use1,Kxd1
Mast3,Nr2f6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238,0.237,string:10090.ENSMUSP00000128703,string:10090.ENSMUSP00000002466,Mast3,Nr2f6
Mau2,Lsm4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233,0.233,string:10090.ENSMUSP00000054763,string:10090.ENSMUSP00000034311,Mau2,Lsm4
Lsm4,Mvb12a,0.0,0.0,0.0,0.0,0.232,0.0,0.0,0.0,0.231,string:10090.ENSMUSP00000034311,string:10090.ENSMUSP00000034272,Lsm4,Fam125a
Fkbp8,Cope,0.0,0.0,0.0,0.0,0.232,0.0,0.0,0.0,0.231,string:10090.ENSMUSP00000074935,string:10090.ENSMUSP00000071078,Fkbp8,Cope
Uba52,Mef2b,0.0,0.0,0.0,0.0,0.0,0.231,0.0,0.0,0.23,string:10090.ENSMUSP00000114180,string:10090.ENSMUSP00000112110,Ubc,Hdac7
Uba52,Map1s,0.0,0.0,0.0,0.0,0.0,0.208,0.0,0.068,0.23,string:10090.ENSMUSP00000114180,string:10090.ENSMUSP00000070168,Ubc,Gan
2810428I15Rik,Lsm4,0.0,0.0,0.0,0.0,0.226,0.0,0.0,0.0,0.225,string:10090.ENSMUSP00000074670,string:10090.ENSMUSP00000034311,ENSMUSG00000058833,Lsm4
Uba52,Use1,0.0,0.0,0.0,0.0,0.0,0.224,0.0,0.0,0.224,string:10090.ENSMUSP00000114180,string:10090.ENSMUSP00000105680,Ubc,Use1
Uba52,Zfp869,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.161,0.222,string:10090.ENSMUSP00000114180,string:10090.ENSMUSP00000079780,Ubc,Zfp869
Use1,Ifi30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.222,string:10090.ENSMUSP00000105680,string:10090.ENSMUSP00000034299,Use1,Ifi30
Fkbp8,Atp13a1,0.0,0.0,0.0,0.0,0.201,0.067,0.0,0.0,0.222,string:10090.ENSMUSP00000074935,string:10090.ENSMUSP00000034326,Fkbp8,Atp13a1
Zfp709,Uba52,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.161,0.222,string:10090.ENSMUSP00000125974,string:10090.ENSMUSP00000114180,Gm17576,Ubc
Pgpep1,Gdf15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219,0.219,string:10090.ENSMUSP00000070778,string:10090.ENSMUSP00000003808,Pgpep1,Gdf15
Kcnn1,Ocel1,0.0,0.0,0.0,0.0,0.216,0.0,0.0,0.0,0.216,string:10090.ENSMUSP00000105705,string:10090.ENSMUSP00000002469,Kcnn1,Ocel1
Ushbp1,Plvap,0.0,0.0,0.0,0.0,0.214,0.0,0.0,0.0,0.214,string:10090.ENSMUSP00000045668,string:10090.ENSMUSP00000035404,Ushbp1,Plvap
Pbx4,Ssbp4,0.0,0.0,0.0,0.0,0.0,0.214,0.0,0.0,0.214,string:10090.ENSMUSP00000080219,string:10090.ENSMUSP00000059039,Pbx4,Ssbp4
Pik3r2,Jak3///Insl3,0.0,0.0,0.0,0.0,0.0,0.073,0.0,0.186,0.214,string:10090.ENSMUSP00000129592,string:10090.ENSMUSP00000060073,Ptprj,Jak3
Fkbp8,Ssbp4,0.0,0.0,0.0,0.0,0.213,0.0,0.0,0.0,0.213,string:10090.ENSMUSP00000074935,string:10090.ENSMUSP00000059039,Fkbp8,Ssbp4
Cers1///Gdf1,Uba52,0.0,0.0,0.0,0.0,0.0,0.213,0.0,0.0,0.213,string:10090.ENSMUSP00000120598,string:10090.ENSMUSP00000114180,Lass1,Ubc
Ndufa13,Lsm4,0.0,0.0,0.0,0.0,0.213,0.0,0.0,0.0,0.213,string:10090.ENSMUSP00000105796,string:10090.ENSMUSP00000034311,Ndufa13,Lsm4
Cilp2,Ncan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,0.213,string:10090.ENSMUSP00000061544,string:10090.ENSMUSP00000002412,Cilp2,Ncan
Mast3,Atp13a1,0.0,0.0,0.0,0.0,0.153,0.0,0.0,0.106,0.21,string:10090.ENSMUSP00000128703,string:10090.ENSMUSP00000034326,Mast3,Atp13a1
Ssbp4,Ocel1,0.0,0.0,0.0,0.0,0.208,0.0,0.0,0.0,0.208,string:10090.ENSMUSP00000059039,string:10090.ENSMUSP00000002469,Ssbp4,Ocel1
Pbx4,Gdf15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.207,0.207,string:10090.ENSMUSP00000080219,string:10090.ENSMUSP00000003808,Pbx4,Gdf15
Use1,Lsm4,0.0,0.0,0.0,0.0,0.206,0.0,0.0,0.0,0.206,string:10090.ENSMUSP00000105680,string:10090.ENSMUSP00000034311,Use1,Lsm4
Fkbp8,Jak3///Insl3,0.0,0.0,0.0,0.0,0.0,0.113,0.0,0.142,0.206,string:10090.ENSMUSP00000074935,string:10090.ENSMUSP00000060073,Fkbp8,Jak3
Ndufa13,2810428I15Rik,0.0,0.0,0.0,0.0,0.205,0.0,0.0,0.0,0.205,string:10090.ENSMUSP00000105796,string:10090.ENSMUSP00000074670,Ndufa13,ENSMUSG00000058833
Mvb12a,Nr2f6,0.0,0.0,0.0,0.0,0.205,0.0,0.0,0.0,0.205,string:10090.ENSMUSP00000034272,string:10090.ENSMUSP00000002466,Fam125a,Nr2f6
Fkbp8,Nr2f6,0.0,0.0,0.0,0.0,0.185,0.064,0.0,0.0,0.204,string:10090.ENSMUSP00000074935,string:10090.ENSMUSP00000002466,Fkbp8,Nr2f6
Sugp2,Ifi30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202,0.203,string:10090.ENSMUSP00000091167,string:10090.ENSMUSP00000034299,Sugp2,Ifi30
Mrpl34,Nr2f6,0.0,0.0,0.0,0.0,0.202,0.0,0.0,0.0,0.202,string:10090.ENSMUSP00000044497,string:10090.ENSMUSP00000002466,Mrpl34,Nr2f6
