gene1,gene2,neighborhood,fusion,cooccurence,homology,coexpression,experimental,knowledge,textmining,combined_score,node1_stringid,node2_stringid,node1,node2
Btrc,Dntt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173,0.173,string:10090.ENSMUSP00000107498,string:10090.ENSMUSP00000062078,Sufu,Dntt
Cpn1,Scd1,0.0,0.0,0.0,0.0,0.0,0.073,0.0,0.143,0.172,string:10090.ENSMUSP00000127888,string:10090.ENSMUSP00000036936,Cyp11b1,Scd1
Sh3pxd2a,Kif11,0.0,0.0,0.0,0.0,0.0,0.147,0.0,0.068,0.171,string:10090.ENSMUSP00000080325,string:10090.ENSMUSP00000012587,Sh3pxd2a,Kif11
Chuk,Ankrd2,0.0,0.0,0.0,0.0,0.0,0.116,0.0,0.099,0.169,string:10090.ENSMUSP00000104890,string:10090.ENSMUSP00000026172,Map3k1,Ankrd2
Scd1,Cyp2c39,0.0,0.0,0.0,0.0,0.0,0.073,0.0,0.14,0.168,string:10090.ENSMUSP00000036936,string:10090.ENSMUSP00000025968,Scd1,Cyp2c39
Chuk,Fbxw4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163,0.163,string:10090.ENSMUSP00000104890,string:10090.ENSMUSP00000036505,Map3k1,Fbxw4
Ide,Nfkb2,0.0,0.0,0.0,0.0,0.0,0.163,0.0,0.0,0.163,string:10090.ENSMUSP00000121358,string:10090.ENSMUSP00000072859,Ide,Nfkb2
Cyp2c70,Scd1,0.0,0.0,0.0,0.0,0.0,0.073,0.0,0.134,0.163,string:10090.ENSMUSP00000060584,string:10090.ENSMUSP00000036936,Cyp2c70,Scd1
Ide,Ankrd2,0.0,0.0,0.0,0.0,0.0,0.163,0.0,0.0,0.163,string:10090.ENSMUSP00000121358,string:10090.ENSMUSP00000026172,Ide,Ankrd2
Scd2,Cyp2c29,0.0,0.0,0.0,0.0,0.0,0.073,0.0,0.134,0.163,string:10090.ENSMUSP00000026221,string:10090.ENSMUSP00000003137,Scd2,Cyp2c29
Cyp2c69///Cyp2c67///Cyp2c68///Cyp2c40,Cyp17a1,0.0,0.0,0.132825,0.0,0.0,0.0,0.0,0.0,0.163,string:10090.ENSMUSP00000132832,string:10090.ENSMUSP00000026012,Cyp2c69,Cyp17a1
Nfkb2,Cyp2c70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161,0.161,string:10090.ENSMUSP00000072859,string:10090.ENSMUSP00000060584,Nfkb2,Cyp2c70
Cyp2c70,Scd2,0.0,0.0,0.0,0.0,0.0,0.073,0.0,0.133,0.161,string:10090.ENSMUSP00000060584,string:10090.ENSMUSP00000026221,Cyp2c70,Scd2
Cpn1,Scd2,0.0,0.0,0.0,0.0,0.0,0.073,0.0,0.133,0.161,string:10090.ENSMUSP00000127888,string:10090.ENSMUSP00000026221,Cyp11b1,Scd2
Cyp2c69///Cyp2c67///Cyp2c68///Cyp2c40,Scd1,0.0,0.0,0.0,0.0,0.0,0.073,0.0,0.133,0.161,string:10090.ENSMUSP00000132832,string:10090.ENSMUSP00000036936,Cyp2c69,Scd1
Cyp2c69///Cyp2c67///Cyp2c68///Cyp2c40,Scd2,0.0,0.0,0.0,0.0,0.0,0.073,0.0,0.133,0.161,string:10090.ENSMUSP00000132832,string:10090.ENSMUSP00000026221,Cyp2c69,Scd2
