gene1,gene2,neighborhood,fusion,cooccurence,homology,coexpression,experimental,knowledge,textmining,combined_score,node1_stringid,node2_stringid,node1,node2
Bcl2a1d///Bcl2a1c///Bcl2a1b///Bcl2a1a,Tpbg,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.109,0.183,string:10090.ENSMUSP00000096087,string:10090.ENSMUSP00000006559,Bcl2a1d,Tpbg
Dbr1,Atr,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.0,0.181,string:10090.ENSMUSP00000070991,string:10090.ENSMUSP00000022136,Dbr1,Rad17
Rbp1,Atp1b3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179,0.179,string:10090.ENSMUSP00000059749,string:10090.ENSMUSP00000034983,Rbp1,Atp1b3
Slc25a36,Nmnat3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.179,string:10090.ENSMUSP00000082302,string:10090.ENSMUSP00000035031,Slc25a36,Nmnat3
Mrps22,Atr,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.179,string:10090.ENSMUSP00000035034,string:10090.ENSMUSP00000022136,Mrps22,Rad17
Chst2,Atp1b3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179,0.179,string:10090.ENSMUSP00000040775,string:10090.ENSMUSP00000034983,Chst2,Atp1b3
Cyb5r4,Tmem30a,0.0,0.0,0.0,0.0,0.176,0.0,0.0,0.0,0.177,string:10090.ENSMUSP00000126119,string:10090.ENSMUSP00000034878,Cyb5r4,Tmem30a
Snap91,Clstn2,0.0,0.0,0.0,0.0,0.155,0.0,0.0,0.064,0.175,string:10090.ENSMUSP00000074066,string:10090.ENSMUSP00000035027,Snap91,Clstn2
Faim,Rnf7,0.0,0.0,0.0,0.0,0.173,0.0,0.0,0.0,0.173,string:10090.ENSMUSP00000108532,string:10090.ENSMUSP00000052856,Faim,Rnf7
Morf4l1,Atr,0.0,0.0,0.0,0.0,0.171,0.0,0.0,0.0,0.171,string:10090.ENSMUSP00000082346,string:10090.ENSMUSP00000022136,Morf4l1,Rad17
Morf4l1,Tmem30a,0.0,0.0,0.0,0.0,0.171,0.0,0.0,0.0,0.171,string:10090.ENSMUSP00000082346,string:10090.ENSMUSP00000034878,Morf4l1,Tmem30a
Dbr1,Mrps22,0.0,0.0,0.0,0.0,0.147,0.0,0.0,0.065,0.168,string:10090.ENSMUSP00000070991,string:10090.ENSMUSP00000035034,Dbr1,Mrps22
Snx14,Cyb5r4,0.0,0.0,0.0,0.0,0.168,0.0,0.0,0.0,0.167,string:10090.ENSMUSP00000130116,string:10090.ENSMUSP00000126119,Snx14,Cyb5r4
Slc25a36,U2surp,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.167,string:10090.ENSMUSP00000082302,string:10090.ENSMUSP00000078602,Slc25a36,U2surp
Pls1,Snap91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168,0.167,string:10090.ENSMUSP00000091317,string:10090.ENSMUSP00000074066,Pls1,Snap91
Zic4,Zic1,0.0,0.0,0.0,0.0,0.142,0.0,0.0,0.029304,0.166,string:10090.ENSMUSP00000133958,string:10090.ENSMUSP00000034927,Zic4,Zic1
Rasgrf1,Myo6,0.0,0.0,0.0,0.0,0.0,0.165,0.0,0.0,0.165,string:10090.ENSMUSP00000106046,string:10090.ENSMUSP00000036181,Usp8,Myo6
Rasgrf1,Bckdhb,0.0,0.0,0.0,0.0,0.0,0.164,0.0,0.0,0.163,string:10090.ENSMUSP00000106046,string:10090.ENSMUSP00000034801,Usp8,Bckdhb
Cyb5r4,Rnf7,0.0,0.0,0.0,0.0,0.162,0.0,0.0,0.0,0.162,string:10090.ENSMUSP00000126119,string:10090.ENSMUSP00000052856,Cyb5r4,Rnf7
Rasa2,Phip,0.0,0.0,0.0,0.0,0.161,0.0,0.0,0.0,0.161,string:10090.ENSMUSP00000034984,string:10090.ENSMUSP00000034787,Rasa2,Phip
Plscr1,Zic1,0.0,0.0,0.0,0.0,0.077,0.066,0.0,0.103,0.16,string:10090.ENSMUSP00000091318,string:10090.ENSMUSP00000034927,Plscr1,Zic1
Plscr2,Zic1,0.0,0.0,0.0,0.0,0.077,0.066,0.0,0.103,0.159,string:10090.ENSMUSP00000034932,string:10090.ENSMUSP00000034927,Plscr2,Zic1
Morf4l1,Rnf7,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.159,string:10090.ENSMUSP00000082346,string:10090.ENSMUSP00000052856,Morf4l1,Rnf7
Zic4,Plscr2,0.0,0.0,0.0,0.0,0.077,0.066,0.0,0.103,0.159,string:10090.ENSMUSP00000133958,string:10090.ENSMUSP00000034932,Zic4,Plscr2
Zic4,Plscr1,0.0,0.0,0.0,0.0,0.077,0.066,0.0,0.103,0.159,string:10090.ENSMUSP00000133958,string:10090.ENSMUSP00000091318,Zic4,Plscr1
Htr1b,Myo6,0.0,0.0,0.0,0.0,0.0,0.072,0.0,0.129,0.157,string:10090.ENSMUSP00000050898,string:10090.ENSMUSP00000036181,Htr1b,Myo6
Pls1,Atr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158,0.157,string:10090.ENSMUSP00000091317,string:10090.ENSMUSP00000022136,Pls1,Rad17
Snap91,Zic1,0.0,0.0,0.0,0.0,0.152,0.0,0.0,0.047,0.157,string:10090.ENSMUSP00000074066,string:10090.ENSMUSP00000034927,Snap91,Zic1
Plscr1,Rasa2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157,0.156,string:10090.ENSMUSP00000091318,string:10090.ENSMUSP00000034984,Plscr1,Rasa2
Plod2,Clstn2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.154,string:10090.ENSMUSP00000125373,string:10090.ENSMUSP00000035027,Plod2,Clstn2
Snx14,Slc25a36,0.0,0.0,0.0,0.0,0.155,0.0,0.0,0.0,0.154,string:10090.ENSMUSP00000130116,string:10090.ENSMUSP00000082302,Snx14,Slc25a36
Mras,Rasa2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152,0.151,string:10090.ENSMUSP00000105313,string:10090.ENSMUSP00000034984,Rapgef5,Rasa2
Rnf7,Atr,0.0,0.0,0.0,0.0,0.152,0.0,0.0,0.0,0.151,string:10090.ENSMUSP00000052856,string:10090.ENSMUSP00000022136,Rnf7,Rad17
Bcl2a1d///Bcl2a1b///Bcl2a1a,Tpbg,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.074,0.15,string:10090.ENSMUSP00000065612,string:10090.ENSMUSP00000006559,Bcl2a1b,Tpbg
