gene1,gene2,neighborhood,fusion,cooccurence,homology,coexpression,experimental,knowledge,textmining,combined_score,node1_stringid,node2_stringid,node1,node2
Kif3a,Vdac1,0.0,0.0,0.0,0.0,0.0,0.078,0.0,0.123,0.157,string:10090.ENSMUSP00000112782,string:10090.ENSMUSP00000099819,Kif3a,Vdac1
Zfp2,Gdf9,0.0,0.0,0.0,0.0,0.0,0.064,0.0,0.136,0.156,string:10090.ENSMUSP00000104756,string:10090.ENSMUSP00000031749,Zfp2,Nobox
Zfp2,Prop1,0.0,0.0,0.0,0.0,0.0,0.064,0.0,0.136,0.156,string:10090.ENSMUSP00000104756,string:10090.ENSMUSP00000057231,Zfp2,Prop1
Zfp62,Prop1,0.0,0.0,0.0,0.0,0.0,0.064,0.0,0.136,0.156,string:10090.ENSMUSP00000079647,string:10090.ENSMUSP00000057231,Zfp82,Prop1
Atox1,Vdac1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157,0.156,string:10090.ENSMUSP00000104485,string:10090.ENSMUSP00000099819,Atox1,Vdac1
Gdf9,Zfp354a,0.0,0.0,0.0,0.0,0.0,0.064,0.0,0.136,0.156,string:10090.ENSMUSP00000031749,string:10090.ENSMUSP00000020628,Nobox,Zfp354a
Prop1,Zfp354a,0.0,0.0,0.0,0.0,0.0,0.064,0.0,0.136,0.156,string:10090.ENSMUSP00000057231,string:10090.ENSMUSP00000020628,Prop1,Zfp354a
Zfp62,Gdf9,0.0,0.0,0.0,0.0,0.0,0.064,0.0,0.136,0.156,string:10090.ENSMUSP00000079647,string:10090.ENSMUSP00000031749,Zfp82,Nobox
Rad50,G3bp1,0.0,0.0,0.0,0.0,0.134,0.063,0.0,0.043,0.155,string:10090.ENSMUSP00000034405,string:10090.ENSMUSP00000018727,Mre11a,G3bp1
Gemin5,Nhp2,0.0,0.0,0.0,0.0,0.155,0.0,0.0,0.0,0.154,string:10090.ENSMUSP00000131842,string:10090.ENSMUSP00000127797,Gemin5,Shq1
Rad50,Hspa4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.153,string:10090.ENSMUSP00000034405,string:10090.ENSMUSP00000020630,Mre11a,Hspa4
Vdac1,Sar1b,0.0,0.0,0.0,0.0,0.148,0.0,0.0,0.047,0.153,string:10090.ENSMUSP00000099819,string:10090.ENSMUSP00000020653,Vdac1,Sar1b
Itk,Hnrnpab,0.0,0.0,0.0,0.0,0.0,0.112,0.0,0.084,0.151,string:10090.ENSMUSP00000109234,string:10090.ENSMUSP00000104731,Txk,Hnrnpab
Itk,Skp1a,0.0,0.0,0.0,0.0,0.0,0.112,0.0,0.084,0.151,string:10090.ENSMUSP00000109234,string:10090.ENSMUSP00000038744,Txk,Skp1a
Glra1,Tcf7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,0.151,string:10090.ENSMUSP00000099777,string:10090.ENSMUSP00000084055,Glra1,Tcf7
Tcf7,Prop1,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.098,0.151,string:10090.ENSMUSP00000084055,string:10090.ENSMUSP00000057231,Tcf7,Prop1
Sqstm1,Igtp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152,0.151,string:10090.ENSMUSP00000099835,string:10090.ENSMUSP00000047356,Sqstm1,Igtp
Csf2,Ube2b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,0.15,string:10090.ENSMUSP00000132164,string:10090.ENSMUSP00000020657,Tmem102,Ube2b
Gemin5,Gfpt2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,string:10090.ENSMUSP00000131842,string:10090.ENSMUSP00000020629,Gemin5,Gfpt2
Kif3a,Ube2b,0.0,0.0,0.0,0.0,0.0,0.105,0.0,0.09,0.15,string:10090.ENSMUSP00000112782,string:10090.ENSMUSP00000020657,Kif3a,Ube2b
