gene1,gene2,neighborhood,fusion,cooccurence,homology,coexpression,experimental,knowledge,textmining,combined_score,node1_stringid,node2_stringid,node1,node2
Actn4,Shkbp1,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.159,string:10090.ENSMUSP00000066068,string:10090.ENSMUSP00000003857,Actn4,Shkbp1
Actn4,Spred3,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.133,0.159,string:10090.ENSMUSP00000066068,string:10090.ENSMUSP00000046216,Actn4,Spred3
Map3k10,Lrfn1,0.0,0.0,0.0,0.0,0.0,0.104,0.0,0.1,0.159,string:10090.ENSMUSP00000103978,string:10090.ENSMUSP00000103923,Map3k10,Lrfn1
Spred3,Sptbn4,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.133,0.159,string:10090.ENSMUSP00000046216,string:10090.ENSMUSP00000011895,Spred3,Spnb4
Sirt2,Paf1,0.0,0.0,0.0,0.0,0.119,0.083,0.0,0.0,0.157,string:10090.ENSMUSP00000066789,string:10090.ENSMUSP00000028767,Ep300,Rtf1
Rps16,Hnrnpl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156,0.156,string:10090.ENSMUSP00000103940,string:10090.ENSMUSP00000049407,Rps16,Hnrnpl
Zfp36,Zfp60,0.0,0.0,0.0,0.0,0.0,0.085,0.0,0.114,0.155,string:10090.ENSMUSP00000057815,string:10090.ENSMUSP00000036627,Zfp36,Zfp60
Gmfg,Rinl,0.0,0.0,0.0,0.0,0.156,0.0,0.0,0.0,0.155,string:10090.ENSMUSP00000077889,string:10090.ENSMUSP00000058447,Gmfg,Rinl
Timm50,Akt2,0.0,0.0,0.0,0.0,0.0,0.067,0.0,0.131,0.154,string:10090.ENSMUSP00000080614,string:10090.ENSMUSP00000056530,Timm50,Phlpp1
1700049G17Rik,Samd4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.153,string:10090.ENSMUSP00000096238,string:10090.ENSMUSP00000040486,AV321011,Samd4b
Numbl,Actn4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152,0.152,string:10090.ENSMUSP00000078245,string:10090.ENSMUSP00000066068,Numbl,Actn4
Numbl,Samd4b,0.0,0.0,0.0,0.0,0.152,0.0,0.0,0.0,0.151,string:10090.ENSMUSP00000078245,string:10090.ENSMUSP00000040486,Numbl,Samd4b
