gene1,gene2,neighborhood,fusion,cooccurence,homology,coexpression,experimental,knowledge,textmining,combined_score,node1_stringid,node2_stringid,node1,node2
Pdia4,Epha1,0.067,0.0,0.0,0.0,0.0,0.077,0.0,0.172,0.224,string:10090.ENSMUSP00000076521,string:10090.ENSMUSP00000073099,Pdia4,Epha1
Ephb6,Pdia4,0.067,0.0,0.0,0.0,0.0,0.077,0.0,0.172,0.224,string:10090.ENSMUSP00000110380,string:10090.ENSMUSP00000076521,Ephb6,Pdia4
Try5///Try4,Ezh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,string:10090.ENSMUSP00000064498,string:10090.ENSMUSP00000020099,Try5,Cdk1
Gm2663///1810009J06Rik,Cul1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,string:10090.ENSMUSP00000130465,string:10090.ENSMUSP00000103916,Gm2663,Fbxo27
Hipk2,Casp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,string:10090.ENSMUSP00000073974,string:10090.ENSMUSP00000026580,Axin1,Lrdd
Prss2,Ezh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,string:10090.ENSMUSP00000065393,string:10090.ENSMUSP00000020099,Prss2,Cdk1
Prss3,Ezh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,string:10090.ENSMUSP00000093702,string:10090.ENSMUSP00000020099,Prss3,Cdk1
Cul1,2210010C04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,string:10090.ENSMUSP00000103916,string:10090.ENSMUSP00000031931,Fbxo27,AV072249
Gm10334///Gm5771///Prss1///Prss3,Ezh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,string:10090.ENSMUSP00000093698,string:10090.ENSMUSP00000020099,Gm10334,Cdk1
2210010C04Rik,Ezh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,string:10090.ENSMUSP00000031931,string:10090.ENSMUSP00000020099,AV072249,Cdk1
Cul1,Try5///Try4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219,0.219,string:10090.ENSMUSP00000103916,string:10090.ENSMUSP00000064498,Fbxo27,Try5
Cul1,Gm10334///Gm5771///Prss1///Prss3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217,0.217,string:10090.ENSMUSP00000103916,string:10090.ENSMUSP00000093698,Fbxo27,Gm10334
Zfp467,Trpv6,0.0,0.0,0.0,0.0,0.0,0.114,0.0,0.151,0.215,string:10090.ENSMUSP00000110207,string:10090.ENSMUSP00000095437,Zfp467,Sgk3
Trpv6,Zfp282,0.0,0.0,0.0,0.0,0.0,0.114,0.0,0.151,0.215,string:10090.ENSMUSP00000095437,string:10090.ENSMUSP00000053643,Sgk3,Zfp282
Zfp777,Trpv6,0.0,0.0,0.0,0.0,0.0,0.114,0.0,0.151,0.215,string:10090.ENSMUSP00000110230,string:10090.ENSMUSP00000095437,Zfp777,Sgk3
Trpv6,Zfp398,0.0,0.0,0.0,0.0,0.0,0.114,0.0,0.151,0.215,string:10090.ENSMUSP00000095437,string:10090.ENSMUSP00000078806,Sgk3,Zfp398
Trpv6,Zfp212,0.0,0.0,0.0,0.0,0.0,0.114,0.0,0.151,0.215,string:10090.ENSMUSP00000095437,string:10090.ENSMUSP00000009411,Sgk3,Zfp212
